sku,digikey_url,digikey_inventory,digikey_price,digikey_status,newark_url,newark_inventory,newark_price,newark_status,combined_inventory,InStock,combined_status,last_updated
193128-02,https://www.digikey.com/en/products/detail/ni/193128-02/16648156,1.0,128.25,Active,https://www.newark.com/ni/193128-02/db9f-db9f-can-lin-cable-2m/dp/13AJ3514,19.0,116.28,STOCKED,20.0,True,Active,12-22-2025
193132-01,https://www.digikey.com/en/products/detail/ni/193132-01/12817706,17.0,801.11,Active,https://www.newark.com/ni/193132-01/usb-6009-multifunction-i-o-device/dp/13AJ3515,13.0,769.08,STOCKED,30.0,True,Active,12-22-2025
193132-02,https://www.digikey.com/en/products/detail/ni/193132-02/12817714,22.0,578.25,Active,https://www.newark.com/ni/193132-02/usb-6008-multifunction-i-o-device/dp/13AJ3516,11.0,524.28,STOCKED,33.0,True,Active,12-22-2025
193737-01,https://www.digikey.com/en/products/detail/ni/193737-01/12817892,1.0,350.0,Active,https://www.newark.com/ni/193737-01/db37m-db37f-ep-multifunction-cable/dp/13AJ3520,1.0,288.58,NO_LONGER_STOCKED,2.0,True,Active,12-22-2025
193942-02,https://www.digikey.com/en/products/detail/ni/193942-02/16647829,0.0,166.5,Active,https://www.newark.com/ni-emerson/193942-02/obdii9m-db9f-can-lin-cable-2m/dp/13AJ3521,0.0,148.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
194096-01,https://www.digikey.com/en/products/detail/ni/194096-01/18710370,0.0,190.12,Active,https://www.newark.com/ni-emerson/194096-01/shc68-h1x38-digital-cable/dp/14AJ7128,0.0,169.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
194123-01,https://www.digikey.com/en/products/detail/ni/194123-01/18710436,0.0,68.62,Active,https://www.newark.com/ni-emerson/194123-01/mfit-pigtail-multifunction-cable/dp/13AJ3523,0.0,61.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
194611-01,https://www.digikey.com/en/products/detail/ni/194611-01/15218951,2.0,31.5,Active,https://www.newark.com/ni/194611-01/ni-9942-connector-kit-cdaq/dp/13AJ3524,3.0,28.56,STOCKED,5.0,True,Active,12-22-2025
194612-02,https://www.digikey.com/en/products/detail/ni/194612-02/15219045,362.0,21.94,Active,https://www.newark.com/ni/194612-02/rj50-rj50-ethernet-cable-2m/dp/14AJ7129,24.0,79.56,STOCKED,386.0,True,Active,12-22-2025
194612-10,https://www.digikey.com/en/products/detail/ni/194612-10/15219129,47.0,61.88,Active,https://www.newark.com/ni/194612-10/rj50-rj50-ethernet-cable-10m/dp/13AJ3526,1.0,56.1,STOCKED,48.0,True,Active,12-22-2025
194738-01,https://www.digikey.com/en/products/detail/ni/194738-01/15219148,4.0,128.25,Active,https://www.newark.com/ni-emerson/194738-01/ni-9944-quarter-bridge-adapter/dp/14AJ7130,0.0,456.0,NO_LONGER_STOCKED,4.0,True,Active,12-22-2025
194738-02,https://www.digikey.com/en/products/detail/ni/194738-02/15219040,0.0,146.25,Active,https://www.newark.com/ni-emerson/194738-02/ni-9944-quarter-bridge-adapter/dp/14AJ7131,0.0,520.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
194739-01,https://www.digikey.com/en/products/detail/ni/194739-01/15218939,9.0,128.25,Active,https://www.newark.com/ni/194739-01/ni-9945-quarter-bridge-adapter/dp/14AJ7132,6.0,465.12,STOCKED,15.0,True,Active,12-22-2025
194739-02,https://www.digikey.com/en/products/detail/ni/194739-02/15219067,22.0,146.25,Active,https://www.newark.com/ni/194739-02/ni-9945-quarter-bridge-adapter/dp/14AJ7133,2.0,530.4,STOCKED,24.0,True,Active,12-22-2025
194881-01,https://www.digikey.com/en/products/detail/ni/194881-01/15218979,0.0,29.0138,Active,https://www.newark.com/ni-emerson/194881-01/crio-9957-module-shell/dp/14AJ7134,0.0,2579.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
194882-01,https://www.digikey.com/en/products/detail/ni/194882-01/15219020,0.0,16.0875,Active,https://www.newark.com/ni-emerson/194882-01/crio-9958-module-shell/dp/14AJ7135,0.0,1430.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
194906-01,https://www.digikey.com/en/products/detail/ni/194906-01/18710354,0.0,652.5,Active,https://www.newark.com/ni-emerson/194906-01/rack-mount-kit-gpib-module/dp/13AJ3533,0.0,580.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
194929-01,https://www.digikey.com/en/products/detail/ni/194929-01/12817888,0.0,4601.3,Obsolete,https://www.newark.com/ni/194929-01/usb-6259-multifunction-i-o-device/dp/13AJ3534,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
194929-03,https://www.digikey.com/en/products/detail/ni/194929-03/12817845,0.0,0.0,Obsolete,https://www.newark.com/ni/194929-03/usb-6251-multifunction-i-o-device/dp/13AJ3535,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
195548-01,https://www.digikey.com/en/products/detail/ni/195548-01/16647906,0.0,37.12,Active,https://www.newark.com/ni-emerson/195548-01/mounting-screw-m4-x-22-crio-system/dp/14AJ7146,0.0,35.64,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
195846-01,https://www.digikey.com/en/products/detail/ni/195846-01/18710274,5.0,317.25,Active,https://www.newark.com/ni/195846-01/cable-adapter-digital-i-o-product/dp/13AJ3537,3.0,287.64,STOCKED,8.0,True,Active,12-22-2025
195949-01,https://www.digikey.com/en/products/detail/ni/195949-01/16648169,3.0,632.25,Active,https://www.newark.com/ni/195949-01/c68-c68-d4-digital-cable-1m/dp/13AJ3538,1.0,573.24,STOCKED,4.0,True,Active,12-22-2025
195950-02,https://www.digikey.com/en/products/detail/ni/195950-02/15219182,59.0,21.94,Active,https://www.newark.com/ni/195950-02/rj50-pigtail-ethernet-cable-2m/dp/14AJ4633,11.0,79.56,STOCKED,70.0,True,Active,12-22-2025
195950-10,https://www.digikey.com/en/products/detail/ni/195950-10/15218886,23.0,61.88,Active,https://www.newark.com/ni/195950-10/rj50-pigtail-ethernet-cable-10m/dp/13AJ3539,1.0,56.1,STOCKED,24.0,True,Active,12-22-2025
195959-01,https://www.digikey.com/en/products/detail/ni/195959-01/18710432,0.0,3321.72,Obsolete,https://www.newark.com/ni/195959-01/usb-6229-multifunction-i-o-device/dp/13AJ3540,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
195959-02,https://www.digikey.com/en/products/detail/ni/195959-02/12817702,0.0,2203.88,Obsolete,https://www.newark.com/ni/195959-02/usb-6221-multifunction-i-o-device/dp/13AJ3541,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
196203-01,https://www.digikey.com/en/products/detail/ni/196203-01/12817678,0.0,0.0,Obsolete,https://www.newark.com/ni/196203-01/usb-6218-multifunction-i-o-device/dp/13AJ3542,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
196203-03,https://www.digikey.com/en/products/detail/ni/196203-03/12817879,0.0,1610.92,Obsolete,https://www.newark.com/ni/196203-03/usb-6211-multifunction-i-o-device/dp/13AJ3543,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
196236-1R5,https://www.digikey.com/en/products/detail/ni/196236-1R5/16647490,0.0,5002.88,Active,https://www.newark.com/ni-emerson/196236-1r5/shb12x-h3x24-lvds-cable-1-5m/dp/13AJ3544,0.0,4447.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
196275-01,https://www.digikey.com/en/products/detail/ni/196275-01/16647412,21.0,965.25,Active,https://www.newark.com/ni/196275-01/shc68-c68-d4-digital-cable-1m/dp/13AJ3545,9.0,875.16,STOCKED,30.0,True,Active,12-22-2025
196304-30,https://www.digikey.com/en/products/detail/ni/196304-30/18710689,0.0,1202.62,Active,https://www.newark.com/ni-emerson/196304-30/gps-antenna-w-30m-coaxial-cable/dp/13AJ3548,0.0,1069.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
196375-01,https://www.digikey.com/en/products/detail/ni/196375-01/15219114,35.0,20.81,Active,https://www.newark.com/ni/196375-01/ni-9971-backshell-2pos-connector/dp/14AJ7167,44.0,75.48,STOCKED,79.0,True,Active,12-22-2025
196648-05,https://www.digikey.com/en/products/detail/ni/196648-05/16648013,0.0,65.25,Active,https://www.newark.com/ni-emerson/196648-05/multifunction-cable-5m-test-equipment/dp/13AJ3550,0.0,58.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
196720-01,https://www.digikey.com/en/products/detail/ni/196720-01/15218902,0.0,0.0,Obsolete,,,,,,False,Obsolete,12-22-2025
196738-01,https://www.digikey.com/en/products/detail/ni/196738-01/15219014,0.0,19.095,Obsolete,https://www.newark.com/ni/196738-01/ni-9973-terminal-block-c-series/dp/14AJ7169,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
196739-01,https://www.digikey.com/en/products/detail/ni/196739-01/15219134,280.0,8.89,Active,https://www.newark.com/ni/196739-01/ni-9976-terminal-block-c-series/dp/14AJ7170,12.0,80.58,STOCKED,292.0,True,Active,12-22-2025
196740-01,https://www.digikey.com/en/products/detail/ni/196740-01/15218911,2.0,99.0,Obsolete,https://www.newark.com/ni/196740-01/ni-9974-terminal-block-c-series/dp/13AJ3553,0.0,,NO_LONGER_MANUFACTURED,2.0,True,Obsolete,12-22-2025
196741-01,https://www.digikey.com/en/products/detail/ni/196741-01/15219003,93.0,44.44,Active,https://www.newark.com/ni/196741-01/ni-9975-terminal-block-c-series/dp/14AJ7171,7.0,80.58,STOCKED,100.0,True,Active,12-22-2025
196762-01,https://www.digikey.com/en/products/detail/ni/196762-01/18709975,1.0,819.0,Active,https://www.newark.com/ni/196762-01/tb-2636-terminal-block-4-x-32/dp/13AJ3555,1.0,742.56,STOCKED,2.0,True,Active,12-22-2025
196809-01,https://www.digikey.com/en/products/detail/ni/196809-01/15219068,242.0,128.25,Active,https://www.newark.com/ni/196809-01/ni-9949-screw-terminal-adaptor/dp/14AJ7173,6.0,465.12,STOCKED,248.0,True,Active,12-22-2025
196917-01,https://www.digikey.com/en/products/detail/ni/196917-01/15219102,74.0,83.25,Active,https://www.newark.com/ni/196917-01/ni-9977-filler-module-empty-slot/dp/13AJ1602,360.0,75.48,STOCKED,434.0,True,Active,12-22-2025
196938-01,https://www.digikey.com/en/products/detail/ni/196938-01/15219172,20.0,12.38,Active,https://www.newark.com/ni/196938-01/ni-9978-terminal-block-crio-controller/dp/14AJ7174,5.0,56.1,STOCKED,25.0,True,Active,12-22-2025
196939-01,https://www.digikey.com/en/products/detail/ni/196939-01/15218981,3.0,63.0,Active,https://www.newark.com/ni/196939-01/ni-9979-terminal-block-4pos-power/dp/13AJ3557,0.0,57.12,STOCKED,3.0,True,Active,12-22-2025
197201-01,https://www.digikey.com/en/products/detail/ni/197201-01/12817809,0.0,5328.62,Obsolete,https://www.newark.com/ni/197201-01/usb-6255-multifunction-i-o-device/dp/13AJ3558,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
197294-01,https://www.digikey.com/en/products/detail/ni/197294-01/12817665,0.0,0.0,Obsolete,https://www.newark.com/ni-emerson/197294-01/usb-6225-multifunction-i-o-device/dp/13AJ3561,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
197504-01,https://www.digikey.com/en/products/detail/ni/197504-01/12817754,0.0,0.0,Obsolete,https://www.newark.com/ni/197504-01/usb-6216-multifunction-i-o-device/dp/13AJ3562,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
197504-03,https://www.digikey.com/en/products/detail/ni/197504-03/12817784,0.0,1980.06,Obsolete,https://www.newark.com/ni/197504-03-960462-03/compliant-calibration-certificate/dp/14AJ7191,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
197516-01,https://www.digikey.com/en/products/detail/ni/197516-01/18709907,2.0,277.3,Obsolete,https://www.newark.com/ni/197516-01/shb4x-b4x-analog-cable-1m/dp/13AJ3564,0.0,,NO_LONGER_MANUFACTURED,2.0,True,Obsolete,12-22-2025
197516-02,https://www.digikey.com/en/products/detail/ni/197516-02/18709793,2.0,277.3,Obsolete,https://www.newark.com/ni/197516-02/shb4x-b4x-analog-cable-2m/dp/13AJ3565,0.0,,NO_LONGER_MANUFACTURED,2.0,True,Obsolete,12-22-2025
197545-01,https://www.digikey.com/en/products/detail/ni/197545-01/16648830,4.0,423.0,Active,https://www.newark.com/ni/197545-01/serial-cable-1m-gpib-interface/dp/13AJ3566,22.0,383.52,STOCKED,26.0,True,Active,12-22-2025
197546-01,https://www.digikey.com/en/products/detail/ni/197546-01/16648759,17.0,423.0,Active,https://www.newark.com/ni/197546-01/68vhdci-db9m-serial-cbl-gpib-interface/dp/13AJ3567,44.0,383.52,STOCKED,61.0,True,Active,12-22-2025
197596-01,https://www.digikey.com/en/products/detail/ni/197596-01/18709803,0.0,5099.5,Obsolete,https://www.newark.com/ni/197596-01/usb-6289-multifunction-i-o-device/dp/13AJ3569,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
197596-03,https://www.digikey.com/en/products/detail/ni/197596-03/18709941,0.0,4031.42,Obsolete,https://www.newark.com/ni/197596-03/usb-6281-multifunction-i-o-device/dp/13AJ3570,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
197991-01,https://www.digikey.com/en/products/detail/ni/197991-01/15218858,35.0,17.1,Active,https://www.newark.com/ni/197991-01/ni-9980-terminal-block-c-series/dp/14AJ7207,1.0,155.04,STOCKED,36.0,True,Active,12-22-2025
198159-01,https://www.digikey.com/en/products/detail/ni/198159-01/15218963,80.0,31.5,Active,https://www.newark.com/ni/198159-01/pc-mf4-pt-power-cable-350mm/dp/13AJ3575,31.0,28.56,STOCKED,111.0,True,Active,12-22-2025
198290-01,https://www.digikey.com/en/products/detail/ni/198290-01/16647208,0.0,82.12,Active,https://www.newark.com/ni-emerson/198290-01/shd9f-d9f-flexray-cable-1m/dp/13AJ3576,0.0,73.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
198303-01,https://www.digikey.com/en/products/detail/ni/198303-01/15218915,2.0,61.88,Active,https://www.newark.com/ni/198303-01/pc-mf4-y-power-cable-200mm/dp/13AJ3577,1.0,56.1,STOCKED,3.0,True,Active,12-22-2025
198405-01,https://www.digikey.com/en/products/detail/ni/198405-01/18710483,2.0,1379.25,Active,https://www.newark.com/ni/198405-01/pcie-gpib-gpib-instrument-cntrl/dp/13AJ3578,5.0,1250.52,STOCKED,7.0,True,Active,12-22-2025
198506-01,https://www.digikey.com/en/products/detail/ni/198506-01/16648666,0.0,51.75,Active,https://www.newark.com/ni/198506-01/usb-cable-1m-daq-device/dp/13AJ3579,10.0,46.92,STOCKED,10.0,True,Active,12-22-2025
198511-01,https://www.digikey.com/en/products/detail/ni/198511-01/18710222,0.0,168.75,Active,https://www.newark.com/ni-emerson/198511-01/analog-cable-dsa-device/dp/13AJ3580,0.0,150.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
198588-01,https://www.digikey.com/en/products/detail/ni/198588-01/18710316,0.0,419.62,Active,https://www.newark.com/ni-emerson/198588-01/custom-cable-kit-3-5-test-equipment/dp/14AJ7210,0.0,373.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
199006-01,https://www.digikey.com/en/products/detail/ni/199006-01/12817819,30.0,255.38,Active,https://www.newark.com/ni/199006-01/sh68f-68f-epm-multifunction-cable/dp/13AJ3585,6.0,231.54,STOCKED,36.0,True,Active,12-22-2025
199006-02,https://www.digikey.com/en/products/detail/ni/199006-02/12817734,30.0,298.12,Active,https://www.newark.com/ni/199006-02/sh68f-68f-epm-multifunction-cable/dp/14AJ4634,16.0,270.3,STOCKED,46.0,True,Active,12-22-2025
199006-05,https://www.digikey.com/en/products/detail/ni/199006-05/16647453,3.0,391.5,Active,https://www.newark.com/ni-emerson/199006-05/sh68f-68f-epm-multifunction-cable/dp/13AJ3586,0.0,348.0,NO_LONGER_STOCKED,3.0,True,Active,12-22-2025
199006-0R25,https://www.digikey.com/en/products/detail/ni/199006-0R25/16647371,2.0,222.0,Active,https://www.newark.com/ni-emerson/199006-0r25/sh68f-68f-epm-multifunc-cable/dp/13AJ3582,0.0,222.0,NO_LONGER_STOCKED,2.0,True,Active,12-22-2025
199006-0R35,https://www.digikey.com/en/products/detail/ni/199006-0R35/16647256,2.0,249.75,Active,https://www.newark.com/ni-emerson/199006-0r35/sh68f-68f-epm-multifunc-cable/dp/13AJ3583,0.0,222.0,NO_LONGER_STOCKED,2.0,True,Active,12-22-2025
199006-0R5,https://www.digikey.com/en/products/detail/ni/199006-0R5/16647477,3.0,255.38,Active,https://www.newark.com/ni/199006-0r5/sh68f-68f-epm-multifunction-cable/dp/13AJ3584,12.0,231.54,STOCKED,15.0,True,Active,12-22-2025
199006-10,https://www.digikey.com/en/products/detail/ni/199006-10/16647204,0.0,502.88,Active,https://www.newark.com/ni-emerson/199006-10/sh68f-68f-epm-multifunction-cable/dp/13AJ3587,0.0,447.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
199022-02,https://www.digikey.com/en/products/detail/ni/199022-02/18709853,0.0,74.25,Active,https://www.newark.com/ni/199022-02/10p10c-de9m-js-serial-cable-2m/dp/13AJ3588,3.0,67.32,STOCKED,3.0,True,Active,12-22-2025
199101-01,https://www.digikey.com/en/products/detail/ni/199101-01/18710011,0.0,185.62,Active,https://www.newark.com/ni-emerson/199101-01/custom-cable-kit-3-5-test-equipment/dp/14AJ7211,0.0,165.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
199198-01,https://www.digikey.com/en/products/detail/ni/199198-01/16647981,69.0,174.38,Active,https://www.newark.com/ni/199198-01/pxi-slot-blocker-set-of-5/dp/14AJ7212,36.0,158.1,STOCKED,105.0,True,Active,12-22-2025
199254-01,https://www.digikey.com/en/products/detail/ni/199254-01/15219054,0.0,425.25,Active,https://www.newark.com/ni-emerson/199254-01/sh37f-tajimi-multifunction-cable/dp/13AJ3591,0.0,378.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
199429-01,https://www.digikey.com/en/products/detail/ni/199429-01/15218867,1.0,87.75,Active,https://www.newark.com/ni/199429-01/side-mounting-kit-power-supply/dp/13AJ3592,0.0,78.0,NO_LONGER_STOCKED,1.0,True,Active,12-22-2025
199430-01,https://www.digikey.com/en/products/detail/ni/199430-01/15218910,8.0,87.75,Active,https://www.newark.com/ni-emerson/199430-01/side-mounting-kit-power-supply/dp/13AJ3593,0.0,78.0,NO_LONGER_STOCKED,8.0,True,Active,12-22-2025
199431-01,https://www.digikey.com/en/products/detail/ni/199431-01/15219086,0.0,87.75,Active,https://www.newark.com/ni-emerson/199431-01/side-mounting-kit-power-supply/dp/13AJ3594,0.0,78.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
199432-01,https://www.digikey.com/en/products/detail/ni/199432-01/15218917,1.0,87.75,Active,https://www.newark.com/ni/199432-01/panel-mounting-kit-power-supply/dp/13AJ3595,8.0,79.56,STOCKED,9.0,True,Active,12-22-2025
199566-02,https://www.digikey.com/en/products/detail/ni/199566-02/18710205,0.0,54.0,Active,https://www.newark.com/ni-emerson/199566-02/communication-cable-2m-test-equipment/dp/13AJ3596,0.0,48.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
199744-02,https://www.digikey.com/en/products/detail/ni/199744-02/16647894,0.0,307.12,Active,https://www.newark.com/ni-emerson/199744-02/camera-cable-2m-test-equipment/dp/13AJ3597,0.0,273.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
199744-05,https://www.digikey.com/en/products/detail/ni/199744-05/16648250,1.0,334.12,Active,https://www.newark.com/ni-emerson/199744-05/camera-cable-5m-test-equipment/dp/13AJ3598,0.0,297.0,NO_LONGER_STOCKED,1.0,True,Active,12-22-2025
199745-05,https://www.digikey.com/en/products/detail/ni/199745-05/16648722,1.0,334.12,Active,https://www.newark.com/ni/199745-05/camera-cable-5m-test-equipment/dp/13AJ3599,56.0,302.94,STOCKED,57.0,True,Active,12-22-2025
199746-05,https://www.digikey.com/en/products/detail/ni/199746-05/18710368,1.0,334.12,Active,https://www.newark.com/ni/199746-05/camera-cable-5m-test-equipment/dp/13AJ3600,0.0,297.0,NO_LONGER_STOCKED,1.0,True,Active,12-22-2025
240-000,https://www.digikey.com/en/products/detail/digilent-inc/240-000/3902838,0.0,99.0,Obsolete,https://www.newark.com/digilent/240-000/analog-parts-kit-for-discovery/dp/40AH1460,0.0,99.0,NO_LONGER_STOCKED,0.0,False,Obsolete,12-22-2025
240-004,https://www.digikey.com/en/products/detail/digilent-inc/240-004/4090086,127.0,1.49,Active,https://www.newark.com/yokogawa/240004aaaa/etm-back-of-panel-120v-60-hz-reset/dp/55AC7832,0.0,133.0,NO_LONGER_STOCKED,127.0,True,Active,12-22-2025
240-005,https://www.digikey.com/en/products/detail/digilent-inc/240-005/4090088,4.0,4.99,Active,https://www.newark.com/amp-te-connectivity/2400050-1/cable-tie-mount-adhesive-28mm/dp/24AM0800,885.0,11.17,DIRECT_SHIP,889.0,True,Active,12-22-2025
240-021-2,https://www.digikey.com/en/products/detail/digilent-inc/240-021-2/5456480,94.0,5.99,Active,https://www.newark.com/digilent/240-021-2/pmod-cable-kit-2x6-pin2x6-pin/dp/40AH1470,0.0,5.99,NO_LONGER_STOCKED,94.0,True,Active,12-22-2025
240-030,https://www.digikey.com/en/products/detail/digilent-inc/240-030/4090161,21.0,19.99,Active,https://www.newark.com/digilent/240-030/5v-4a-switching-power-supply-rohs/dp/40AH1476,0.0,19.99,NO_LONGER_STOCKED,21.0,True,Active,12-22-2025
240-052,https://www.digikey.com/en/products/detail/digilent-inc/240-052/4090099,58.0,19.99,Active,https://www.newark.com/digilent/240-052/mini-grabber-test-clips-6-pack/dp/40AH1481,0.0,19.99,NO_LONGER_STOCKED,58.0,True,Active,12-22-2025
240-057,https://www.digikey.com/en/products/detail/digilent-inc/240-057/9445917,51.0,19.99,Active,https://www.newark.com/digilent/240-057/12v-3a-power-supply-rohs-compliant/dp/40AH1483,0.0,19.99,NO_LONGER_STOCKED,51.0,True,Active,12-22-2025
